customer_id,recency_days,frequency_annual,aov_inr,ltv_inr,discount_code_usage_rate,cart_abandonment_rate,app_channel_weight,web_channel_weight,desktop_channel_weight,social_engagement_score,marketplace_purchase_share,city_tier,browsing_search_interest,ground_truth_segment_id
CUST00388,18,2,780.0,2337.0,0.6328465513233077,0.38529939351039816,0.8206288173588793,0.10060340778427218,0.07876777485684848,0.581331936709854,0.6234283959470042,Tier3,"clearance, combo offer, flat 50% off, coupon, kurta",0
CUST00389,52,1,1020.0,1839.0,0.49454373068755186,0.44833203481706346,0.7132170698906178,0.15825738096379352,0.12852554914558884,0.7482652789772651,0.28840861440232046,Tier3,"welcome offer, referral code, first order discount, trending",6
CUST00390,15,12,630.0,14966.0,0.6835929748138964,0.4505881488108413,0.5825110464190992,0.22784460856258557,0.18964434501831504,0.7730690820262937,0.5827205581128769,Tier2,"free shipping, bogo offer, coupon, cashback",0
CUST00391,18,8,1950.0,17387.0,0.23581650336202248,0.3842955483128611,0.4105752165610234,0.5492110286503794,0.04021375478859714,0.9149638648510642,0.3395462305355515,Metro,"drop alert, trending now, oversized fit, collab, insta finds",2
CUST00392,11,6,1520.0,15547.0,0.5225316300232091,0.41826403691837777,0.4890968101269341,0.3803073835583678,0.13059580631469808,0.5987742433183867,0.5794681949128921,Metro,"order tracking, delivery time, limited stock, new drop, sneaker match",2
CUST00393,13,13,510.0,9608.0,0.7747237184745,0.38013138271027425,0.5132589641804305,0.38482186209448166,0.10191917372508777,0.44976604983762897,0.6772865904096165,Tier2,"delivery time, coupon, still deciding",0
CUST00394,36,4,1410.0,8288.0,0.48908266365693426,0.18587854375961424,0.4902262255032929,0.4873572567258662,0.022416517770840784,0.6599317241876164,0.2630148196949987,Tier3,"my orders, favorite brand, repeat order, loyalty points",4
CUST00395,66,1,4130.0,4697.0,0.07359774479032412,0.13826809398287712,0.35885282124768614,0.31678671792606894,0.32436046082624487,0.21586022668220117,0.14583999616400328,Metro,"made to order, luxury, exclusive collection, capsule collection",1
CUST00396,12,2,1490.0,5145.0,0.3688747852869479,0.1443795818469548,0.4244981905762589,0.5720952197381206,0.003406589685620525,0.9234659982238146,0.24888405754226017,Tier2,"size guide, free shipping, order tracking, collab",2
CUST00397,60,1,1140.0,669.0,0.34863725766972437,0.5989546958201437,0.18190107872132585,0.5585935322687007,0.25950538900997355,0.6214252948932867,0.2662833001418961,Metro,"order tracking, compare, fit check, size chart",3
CUST00398,55,1,1340.0,1967.0,0.3860127552774443,0.7181778839787143,0.36514494495465444,0.2948480788510689,0.3400069761942767,0.7175817886443127,0.3133742412748687,Metro,"reviews, size chart, wishlist, return policy, compare",3
CUST00399,44,4,940.0,6782.0,0.23602914986527604,0.8027968795413648,0.2535390913975892,0.3152306677783895,0.4312302408240214,0.7914607795131645,0.5729408180906251,Tier3,"fit check, size guide, oversized fit, free shipping, still deciding",3
CUST00400,79,3,2420.0,6022.0,0.25876161595202024,0.36439150437003576,0.275808990686688,0.10186292204952614,0.6223280872637856,0.3277554858270986,0.4852425500473761,Tier2,"kurta set, diwali sale, saree, gifting",5
CUST00401,18,2,2660.0,5751.0,0.014808591929387311,0.11683598969914925,0.030452505083917027,0.8657072330521044,0.10384026186397861,0.32992640619732483,0.39442606385017737,Metro,"full price, capsule collection, wishlist, made to order",1
CUST00402,8,15,1180.0,16548.0,0.3721719498131056,0.32743712621018595,0.7145779250545315,0.0654247652001096,0.21999730974535894,0.8619810214265877,0.37879205954787093,Tier2,"usual size, restock alert, new drop",2
CUST00403,13,24,590.0,36289.0,0.7086589508924146,0.4549894879057596,0.8664340978439555,0.11868341616938743,0.014882485986656991,0.64092314621084,0.4567413239138692,Tier3,"my orders, combo offer, discount, membership, bogo offer",0
CUST00404,17,3,660.0,2887.0,0.6496046278205104,0.6611248978928503,0.6068527699620038,0.1362857269274293,0.2568615031105669,0.5734025814346503,0.769225611581725,Tier2,"kurta, combo offer, sale, lowest price, flat 50% off",0
CUST00405,50,9,5430.0,53182.0,0.05976988473641318,0.1886941663796287,0.1026442435990695,0.3656911433041791,0.5316646130967514,0.21615992028257972,0.12269572047288463,Metro,"made to order, designer drop, premium fabric, capsule collection, exclusive collection",1
CUST00406,46,1,1210.0,2956.0,0.36390380206790907,0.7861271357908877,0.7048781615391069,0.17123921360746697,0.12388262485342627,0.7705841041585726,0.3641969812831556,Tier2,"cod available, designer drop, return policy, compare, size guide",3
CUST00407,51,4,4500.0,26294.0,0.10873075378167936,0.24660371612953397,0.17312539799488535,0.23849242307938523,0.5883821789257294,0.3072378037355874,0.1191811938941521,Metro,"order tracking, curated, family pack, designer drop, exclusive collection",1
CUST00408,38,4,1680.0,7444.0,0.23080390570969758,0.22357093001308911,0.7968159447053171,0.08510292079206881,0.11808113450261416,0.33239422435515287,0.2175290902325705,Metro,"usual size, membership, collab",4
CUST00409,65,1,2640.0,4630.0,0.3675135923231679,0.2977380856130948,0.4274249454490881,0.5499013812024595,0.02267367334845243,0.456869431724578,0.5954377261530256,Tier2,"kurta set, jeans, exchange, occasion wear",5
CUST00410,12,6,540.0,2387.0,0.7205647838499969,0.36090749589935256,0.6769255851132681,0.036088908133229944,0.286985506753502,0.5377366840703195,0.7077278153025554,Metro,"budget, sale, combo offer, bogo offer, coupon",0
CUST00411,88,1,2780.0,2928.0,0.15424523367677043,0.1272592400474939,0.32133547944152263,0.24898123305225184,0.42968328750622536,0.2553046289349178,0.11160998312689592,Tier2,"my orders, cod available, new arrivals, size guide",4
CUST00412,64,3,1180.0,5676.0,0.3199158102425907,0.4895981271075072,0.3271932449758258,0.2981565728566176,0.37465018216755674,0.7569208474111083,0.2839871576402857,Tier2,"wishlist, festive, return policy",3
CUST00413,59,3,2340.0,15324.0,0.22348548522291245,0.3684978301474747,0.17265667347380032,0.6891584565098101,0.13818487001638946,0.22171492445418373,0.4300819237669062,Metro,"sherwani, size medium, kurta set",5
CUST00414,60,6,2090.0,14048.0,0.4293448958570919,0.16176732616707407,0.5920447780553323,0.20589946764187841,0.20205575430278927,0.21663780183709702,0.0743872021463088,Metro,"early access, loyalty points, repeat order, restock, order history",4
CUST00415,53,1,1020.0,1345.0,0.2632903182530748,0.8106227493222615,0.5990624808881175,0.17480988046405507,0.22612763864782742,0.6199273236345499,0.5489593589439098,Metro,"favorite brand, reviews, return policy, exchange, still deciding",3
CUST00416,13,13,1520.0,17988.0,0.29835153241549384,0.45533539097048187,0.7743021447575493,0.21153798186082878,0.014159873381621816,0.7689157822290553,0.22894942716966127,Metro,"hype, streetwear, try first order",2
CUST00417,48,3,1420.0,9177.0,0.15888366987772665,0.20955233517940275,0.5030197812443606,0.3976073990654417,0.09937281969019776,0.18493672906532824,0.42642538582046363,Tier2,"favorite brand, loyalty points, my orders",4
CUST00418,34,1,4070.0,7568.0,0.15332377563019697,0.27703543288281196,0.10800343729604438,0.8041605264452516,0.0878360362587042,0.21683965418732773,0.09142219310914233,Metro,"made to order, full price, limited edition",1
CUST00419,24,13,630.0,17308.0,0.8350445927970427,0.6438315827949097,0.8757717029879123,0.05829536902254358,0.0659329279895442,0.4223821409462985,0.5835368947124354,Tier3,"saree, discount, lowest price, order tracking",0
CUST00420,54,1,1660.0,2148.0,0.1373964960769728,0.8109566602363704,0.38710220535939427,0.23092669077380484,0.38197110386680094,0.7156405628099277,0.5438491535409573,Tier2,"free shipping, compare, delivery time",3
CUST00421,6,7,1510.0,18000.0,0.27464717740952466,0.20894715294344968,0.7573141243197012,0.1612891568311846,0.08139671884911427,0.8021558002365976,0.3678408109820909,Metro,"new drop, order tracking, curated, size medium",2
CUST00422,48,1,980.0,659.0,0.45600499232962804,0.5770658100529175,0.35172858445860944,0.24579636844353467,0.40247504709785586,0.5786587128033245,0.45520393749083254,Metro,"fit check, cod available, premium, luxury",3
CUST00423,102,1,1260.0,1401.0,0.36076369586748686,0.36054662548408234,0.7840614062863623,0.13269159105725745,0.08324700265638028,0.6542020987866851,0.362690493773793,Tier2,"unboxing, exchange, try first order, cotton, order tracking",6
CUST00424,30,5,2980.0,16964.0,0.08571271339767365,0.0675274021692706,0.3662978939988459,0.20990755313176387,0.4237945528693902,0.3107634738991185,0.18110590111485603,Metro,"flat 50% off, luxury, premium fabric, exclusive collection, kurta",1
CUST00425,79,1,1280.0,1345.0,0.3900533582481559,0.7766744276961915,0.3909475150542798,0.18846589060512414,0.42058659434059603,0.5357847090301834,0.2559406263222212,Metro,"wishlist, delivery time, cod available, return policy, size chart",3
CUST00426,50,1,870.0,451.0,0.6741998422496546,0.4823160334578326,0.8734445789044069,0.0875650588233029,0.038990362272290253,0.6554629068493139,0.48634116499175284,Tier2,"try first order, first order discount, budget, unboxing, new user offer",6
CUST00427,11,20,550.0,6274.0,0.868106225527614,0.2078823945732609,0.51344737376455,0.383974600583277,0.10257802565217303,0.6951473828781486,0.8565401862841953,Tier3,"budget, membership, clearance",0
CUST00428,31,1,670.0,1008.0,0.61351811276832,0.5376940956232511,0.6077090599797766,0.24714750607833874,0.1451434339418847,0.8604512968974435,0.7871270297700582,Tier2,"referral code, new user offer, try first order, trending",6
CUST00429,54,4,1420.0,9518.0,0.21667447881063462,0.05048045496316564,0.4143800006439118,0.34390271742233247,0.24171728193375575,0.4887089501820915,0.2640297452443528,Tier2,"full price, order history, restock",4
CUST00430,12,3,1320.0,4489.0,0.3390570583035379,0.37344571360242496,0.7708855782481875,0.19302434338107985,0.036090078370732706,0.7055291139723109,0.31469074302047384,Metro,"collab, restock alert, sneaker match",2
CUST00431,15,1,1980.0,4053.0,0.3069630691885661,0.402007856680592,0.7349123604185523,0.2508293165764046,0.014258323005043027,0.8328583815254154,0.3494710741455243,Tier2,"hype, sneaker match, restock alert, first order discount, collab",2
CUST00432,46,3,1090.0,4687.0,0.4104546792958446,0.5749121540542256,0.4819485058983689,0.12706683237582178,0.3909846617258092,0.4421502385261169,0.45165139601359944,Metro,"jeans, size guide, cotton, still deciding, wishlist",3
CUST00433,10,8,1430.0,6811.0,0.293412531868692,0.28258724592518975,0.5083234145488711,0.3006942471179406,0.19098233833318828,0.8313008739255404,0.221321470103407,Metro,"new drop, collab, restock alert, trending now",2
CUST00434,65,6,2340.0,8764.0,0.21131648311116422,0.4018391137847824,0.29936215241276026,0.6523124304285778,0.04832541715866216,0.5528966552885268,0.4588212209829491,Tier2,"jeans, gifting, sherwani",5
CUST00435,63,1,2160.0,1408.0,0.3130913607037251,0.2550585840693865,0.5039311690184921,0.22478250477983788,0.27128632620167015,0.5899729389171761,0.575494206216509,Tier2,"ethnic wear, favorite brand, gifting, sherwani",5
CUST00436,68,1,3080.0,3248.0,0.3813418269149966,0.4128907776601957,0.25329252421937104,0.333469123944969,0.41323835183565993,0.234750689740102,0.3807102905137615,Tier3,"kurta set, t-shirt, diwali sale",5
CUST00437,10,19,430.0,16913.0,0.9094648929357793,0.22334956021531693,0.5354872613526009,0.20305986380165783,0.2614528748457412,0.7187580448666956,0.671407419073011,Tier2,"combo offer, cashback, coupon, jeans",0
CUST00438,38,6,1710.0,8443.0,0.2595572695712413,0.17371489885236724,0.514731615287142,0.1056364650651769,0.37963191964768117,0.3434924766798441,0.2084114770302802,Tier2,"free shipping, membership, order history, new arrivals",4
CUST00439,46,2,1730.0,3924.0,0.31905796750996196,0.17202502699525396,0.17784569055103458,0.5016251224578545,0.320529186991111,0.19354067406141995,0.12001679508815154,Metro,"restock, new arrivals, order tracking",4
CUST00440,23,3,730.0,1284.0,0.6688812288879546,0.4328438342410233,0.500529498844112,0.43930447550145496,0.060166025654433145,0.4386909374052335,0.7601562221181639,Tier3,"lowest price, bogo offer, trending now, flat 50% off",0
CUST00441,78,2,1220.0,5262.0,0.2872630611785548,0.4322890028683487,0.4687480809879953,0.19682611828803764,0.3344258007239671,0.5402276466470722,0.32712385456292764,Tier2,"compare, delivery time, insta finds, referral code",3
CUST00442,50,11,1520.0,18963.0,0.2272890242869426,0.1486611119310988,0.1317811547941185,0.5747841192269086,0.2934347259789729,0.3206946540856776,0.08634626515355014,Tier3,"free shipping, restock, my orders, new arrivals",4
CUST00443,49,10,1930.0,14034.0,0.23615234534050225,0.10461716984367307,0.564892980704795,0.2686747537292405,0.1664322655659644,0.3899513281484866,0.16393347162798327,Tier2,"combo offer, restock, new arrivals, jeans, repeat order",4
CUST00444,41,1,1960.0,3240.0,0.36292601959261744,0.24164111768643243,0.6163335158617788,0.25426067928391843,0.1294058048543027,0.6878472445868417,0.5178383403432057,Tier2,"saree, gifting, diwali sale, kurta set",5
CUST00445,62,2,1140.0,3015.0,0.29818728101236835,0.7420897142256151,0.5184252017618926,0.3744428955309985,0.10713190270710896,0.49032440229123825,0.5000809908248085,Tier2,"size medium, kurta, delivery time, limited stock",3
CUST00446,48,3,2560.0,8881.0,0.16438322962986177,0.28775755762815447,0.5862198675796026,0.3765666172490925,0.03721351517130487,0.47890029032587594,0.45781216139091635,Tier2,"family pack, saree, gifting",5
CUST00447,59,1,2030.0,4118.0,0.21175627235652406,0.4512688584836988,0.35264216198943604,0.39344849191454384,0.2539093460960201,0.535112853192451,0.5242718232072836,Tier2,"free shipping, festive, cotton, sherwani",5
CUST00448,12,5,1790.0,6269.0,0.14639680518138437,0.3518348137409499,0.47571221882367004,0.4970906524817716,0.02719712869455847,0.7587243695154665,0.16538979185517225,Metro,"streetwear, cotton, trending now",2
CUST00449,6,12,1080.0,27286.0,0.2710508005407719,0.17671643300150944,0.8137856722384005,0.010750046556307988,0.17546428120529148,0.8058094852069932,0.31880098093769577,Tier2,"hype, trending now, oversized fit, restock alert, sneaker match",2
CUST00450,33,9,1350.0,19248.0,0.19743034305243226,0.3645814942229062,0.44693185967147975,0.4709490239407109,0.08211911638780947,0.486919531692514,0.12335646288391762,Tier2,"my orders, early access, new arrivals, kurta, cotton",4
CUST00451,104,1,2590.0,1457.0,0.33290437347736324,0.3072029123474057,0.5477017660050819,0.3279237153108515,0.12437451868406664,0.5229956050469097,0.399181779278412,Tier2,"wedding collection, order tracking, gifting, diwali sale, exchange",5
CUST00452,11,13,560.0,5403.0,0.6650441667176086,0.3326862264169372,0.6462144699701735,0.22206892051561333,0.13171660951421313,0.48338328204955494,0.6240758099049439,Tier2,"coupon, fit check, size guide",0
CUST00453,14,13,590.0,6742.0,0.8780474660317312,0.33912624284651427,0.6678052721621289,0.2516022631586525,0.08059246467921866,0.3692174000099584,0.5834372038744673,Tier2,"cashback, sale, flat 50% off, t-shirt, restock",0
CUST00454,7,13,1310.0,33652.0,0.28351256264617414,0.3112641662157394,0.8229246540354528,0.1483514072508186,0.02872393871372871,0.8385990864942852,0.2773779552971248,Tier2,"new drop, diwali sale, drop alert, hype",2
CUST00455,16,5,640.0,6817.0,0.8445333100333094,0.2605804045135131,0.6556990045744769,0.1623728526069621,0.1819281428185609,0.6221568365510868,0.679845772812292,Tier2,"lowest price, clearance, budget, still deciding, reviews",0
CUST00456,48,1,1120.0,1824.0,0.4434546710302194,0.24689431781979712,0.4445067131496518,0.49190721415125344,0.06358607269909491,0.8288522383617962,0.4366749049369465,Metro,"referral code, new user offer, reels",6
CUST00457,50,13,4000.0,129070.0,0.1556970994467101,0.08490179588153605,0.11430910657827206,0.4079058128180996,0.47778508060362823,0.39503566869929907,0.12830173923652993,Metro,"premium, limited edition, capsule collection",1
CUST00458,60,1,1020.0,699.0,0.5287178555475663,0.3636532228101376,0.291889199874486,0.3441550734365015,0.3639557266890124,0.7959550137929254,0.5795154458172584,Tier2,"referral code, first order discount, insta finds, influencer recommended",6
CUST00459,44,6,4810.0,23131.0,0.17468660351408208,0.26969405632067767,0.06347155540931138,0.5762657071370494,0.3602627374536391,0.21890162711142697,0.19815814487389063,Metro,"limited edition, jeans, full price",1
CUST00460,10,5,1350.0,5583.0,0.44869209092443924,0.18091747824372217,0.6661632503495284,0.19503229190912294,0.1388044577413486,0.9009046273326121,0.27959951429417734,Metro,"new drop, restock alert, sneaker match, hype",2
CUST00461,59,1,3290.0,3999.0,0.09861131697232967,0.1399750458800514,0.07656132641899074,0.6937715281952972,0.2296671453857121,0.478362034938541,0.10567792269758829,Tier2,"made to order, curated, designer drop, budget, full price",1
CUST00462,84,1,1440.0,888.0,0.427866652392447,0.4426722124460167,0.7955386182602501,0.10127213544573453,0.10318924629401544,0.7344375976966673,0.5309739736191967,Metro,"insta finds, referral code, welcome offer, influencer recommended, new drop",6
CUST00463,67,1,1490.0,1780.0,0.41360890460432104,0.6052003415263659,0.22164336836903173,0.3028005641100253,0.4755560675209432,0.6768982071225642,0.3902347093124822,Metro,"wishlist, cod available, cotton",3
CUST00464,11,20,1520.0,52312.0,0.4273879498235561,0.37577896626616336,0.886037921454964,0.08964340503751697,0.024318673507519047,0.7231844872481945,0.3197935762216226,Tier3,"sneaker match, t-shirt, streetwear, limited edition, trending now",2
CUST00465,8,4,1140.0,5334.0,0.5800014683399886,0.20344225174974004,0.8824641930785683,0.04564661233002777,0.07188919459140393,0.8828958577031507,0.2870288052097131,Tier2,"new drop, oversized fit, hype",2
CUST00466,38,1,4520.0,6069.0,0.14961209597199324,0.10267663696542655,0.2157391943260198,0.3809917303510855,0.40326907532289474,0.2319812250726173,0.18081390170008244,Metro,"t-shirt, curated, luxury",1
CUST00467,69,1,1190.0,1479.0,0.5467821723140361,0.49361916845570863,0.6593719810395609,0.30702303732056124,0.03360498163987804,0.6642454284659394,0.4782600768321571,Tier2,"first order discount, reels, referral code",6
CUST00468,21,7,690.0,14200.0,0.5863137654743631,0.3455628895805698,0.38894199585797834,0.47355202204465724,0.13750598209736434,0.5120591119123267,0.7004840992092375,Tier2,"coupon, discount, bogo offer",0
CUST00469,14,4,790.0,4215.0,0.6676525610753886,0.5558238193136814,0.8713476817764937,0.08026680036885908,0.048385517854647224,0.6510801321215416,0.7305233611423199,Tier2,"cashback, coupon, order tracking, combo offer, ethnic wear",0
CUST00470,45,3,2650.0,13429.0,0.14245058106946468,0.4177276338295609,0.4048201742984711,0.44845154229851814,0.1467282834030109,0.39922503968035744,0.4489570570181348,Tier2,"occasion wear, saree, diwali sale",5
CUST00471,10,5,580.0,6446.0,0.9285301622433878,0.33367825706711074,0.7292442247694132,0.08709631107414721,0.18365946415643952,0.6354124898769615,0.8787955163294112,Tier3,"clearance, discount, lowest price, sale, exchange",0
CUST00472,67,6,2850.0,12613.0,0.35770214842115067,0.25628459081014304,0.24110806514767236,0.6868584948262235,0.07203344002610397,0.5160505411436633,0.3638730254189122,Tier3,"diwali sale, ethnic wear, saree",5
CUST00473,44,3,3470.0,19893.0,0.05041707129072615,0.1415384271242768,0.39075162563118016,0.21552546284668214,0.3937229115221378,0.2318779924293985,0.20724905301305704,Metro,"luxury, premium, curated, t-shirt",1
CUST00474,14,9,480.0,5022.0,0.8020375686703185,0.4791139923877997,0.8419092228566533,0.11506645997710432,0.043024317166242346,0.5771559898592853,0.5693266608014306,Metro,"lowest price, flat 50% off, cashback, combo offer, sale",0
CUST00475,16,2,750.0,3031.0,0.8256132577430871,0.31806181265859645,0.903237022458788,0.08871088086051368,0.008052096680698406,0.5602754428610631,0.40449605506724073,Tier3,"collab, combo offer, flat 50% off, lowest price, coupon",0
CUST00476,13,3,1590.0,10061.0,0.1127755556188883,0.19105002891531211,0.6577006357757178,0.14513054856432145,0.1971688156599608,0.7985111344691824,0.13101037799093807,Metro,"referral code, collab, streetwear",2
CUST00477,10,20,1490.0,59660.0,0.573487344221448,0.22513039844486887,0.7394101225020593,0.1715270295986637,0.08906284789927713,0.8900508406945554,0.2646609901804131,Tier2,"trending now, hype, restock alert, drop alert, kurta",2
CUST00478,26,1,1470.0,1237.0,0.17916602652040134,0.20082596795379432,0.7049055917750409,0.2820711950899999,0.013023213134959171,0.41556657220753657,0.3167410342576231,Metro,"early access, usual size, my orders, favorite brand, free shipping",4
CUST00479,67,1,1260.0,755.0,0.37183457008594956,0.6077157743943035,0.4304741972266045,0.3829854677207678,0.18654033505262785,0.7423672881651369,0.5697187145659595,Metro,"first order discount, premium fabric, referral code",6
CUST00480,16,7,710.0,4414.0,0.8946729110884325,0.4202768092776666,0.9388105510063007,0.05316296466844926,0.008026484325250171,0.4100739639354226,0.7449180284903771,Tier2,"clearance, combo offer, free shipping, budget",0
CUST00481,38,3,1110.0,3189.0,0.7322560692334914,0.4231455320089607,0.5376108636291163,0.3834667102546237,0.07892242611625994,0.7362298801135672,0.4721874284214289,Metro,"budget, reels, unboxing, jeans",6
CUST00482,43,5,2330.0,19075.0,0.31623451045173745,0.2228540862298824,0.13339546168979782,0.7003820281098204,0.16622251020038187,0.37319718160629084,0.13693135148579225,Metro,"restock, order history, membership",4
CUST00483,93,1,1230.0,1442.0,0.4270213692272813,0.45271732396178704,0.506495931013404,0.35995590081502793,0.13354816817156817,0.6472789356984513,0.40086085457809784,Tier2,"welcome offer, reels, gifting, new user offer, first order discount",6
CUST00484,29,7,3310.0,54490.0,0.1873663026657453,0.3375958829909798,0.318716431270482,0.34001330810247066,0.3412702606270474,0.42891950077918284,0.18711715269688584,Metro,"premium, full price, premium fabric, jeans",1
CUST00485,9,9,1330.0,20076.0,0.32321274025621743,0.313113571385786,0.7274972425070432,0.09078592381842267,0.18171683367453417,0.7210984078722952,0.23959744682704887,Metro,"collab, streetwear, limited stock, sneaker match, oversized fit",2
CUST00486,46,4,2860.0,24522.0,0.057709839153440454,0.25576920787946217,0.3608047191942658,0.221123525693723,0.4180717551120113,0.09195413436880671,0.21360988090362978,Tier2,"full price, t-shirt, cotton, capsule collection, gifting",1
CUST00487,14,1,1030.0,679.0,0.8074837281961207,0.34820955288072036,0.6919325179422465,0.20149886008593043,0.10656862197182303,0.37388910999915737,0.5843038748777636,Tier3,"sale, combo offer, discount, flat 50% off, bogo offer",0
CUST00488,57,1,1430.0,2928.0,0.6500768667208306,0.5869971812430025,0.496869402760403,0.2925976275786602,0.21053296966093696,0.7727020008023855,0.5522237776660733,Tier2,"welcome offer, order tracking, cotton, influencer recommended, try first order",6
CUST00489,12,23,700.0,31327.0,0.604249571093914,0.29824935630259825,0.9712754772719332,0.02635571406207625,0.002368808665990452,0.46732031800084695,0.6609354791936817,Tier3,"bogo offer, kurta, size medium",0
CUST00490,13,3,1750.0,13527.0,0.40492262026634657,0.26780057376171124,0.6443981680224578,0.2166688062608405,0.13893302571670182,0.8325828679193938,0.26757477364099125,Tier2,"limited stock, cotton, oversized fit, hype, sneaker match",2
CUST00491,134,1,1690.0,1532.0,0.20627016878221738,0.674702792787992,0.6929732060650825,0.13098677858091368,0.1760400153540037,0.37900079750541027,0.2558708884171514,Metro,"compare, diwali sale, wishlist, cod available, t-shirt",3
CUST00492,91,1,3110.0,4053.0,0.32886283233374886,0.30545551109990265,0.5268808385371727,0.41530685774067017,0.05781230372215695,0.2794063226496158,0.5330739601364403,Tier3,"gifting, kurta set, diwali sale, festive, wedding collection",5
CUST00493,82,1,2280.0,5589.0,0.29302014162879636,0.1175077899380899,0.07790780050959219,0.5977538105648749,0.32433838892553296,0.41186838272063064,0.07067918597685817,Metro,"size medium, early access, repeat order, loyalty points, membership",4
CUST00494,63,1,2650.0,4014.0,0.22274536515060533,0.3969193146504716,0.5935230029847792,0.333484589735013,0.07299240728020796,0.3153776797686176,0.7379569378789456,Tier3,"festive, ethnic wear, sherwani",5
CUST00495,52,3,2310.0,12250.0,0.10812344641301366,0.18740100810639515,0.4898281976097565,0.1751634743653004,0.3350083280249431,0.28003740950114253,0.16742392785577762,Tier2,"loyalty points, repeat order, usual size",4
CUST00496,32,3,1100.0,3425.0,0.5539768510807053,0.658679256589577,0.5456429707297209,0.2730489349058935,0.18130809436438583,0.8176703524880533,0.5906854985420833,Tier2,"return policy, delivery time, fit check, still deciding",3
CUST00497,14,1,1410.0,804.0,0.3365931655232202,0.14639968075516857,0.6774058621896833,0.055852315105761996,0.26674182270455477,0.583856452709545,0.4146948858302652,Tier2,"exchange, t-shirt, new drop, drop alert, streetwear",2
CUST00498,41,8,1650.0,12551.0,0.26280129375786476,0.08105545207570229,0.1280559963696288,0.5588719374579033,0.3130720661724679,0.2892926870261445,0.3143812379162185,Metro,"new arrivals, order history, usual size, membership",4
CUST00499,36,1,3550.0,6304.0,0.122675589791031,0.14058392317668741,0.045050795405004875,0.35695498651760516,0.59799421807739,0.28126499597883475,0.09396678752676435,Tier3,"oversized fit, exclusive collection, luxury, curated, capsule collection",1
CUST00500,72,1,1330.0,976.0,0.38887906329218375,0.3028075376154446,0.49369777821602245,0.41056325682222466,0.09573896496175294,0.767290417267909,0.5736158520824739,Metro,"size medium, festive, trending",6
CUST00501,11,10,1910.0,34321.0,0.624948321406616,0.3030936934251336,0.4892688977408972,0.40764306440185405,0.10308803785724897,0.823401236509563,0.2370273458366937,Metro,"exchange, hype, collab",2
CUST00502,82,1,1280.0,959.0,0.5745535438124342,0.5640746130225998,0.5915933123598653,0.1781521824246706,0.23025450521546406,0.7198960187416883,0.45997688470313775,Tier3,"size chart, kurta, reels, reviews, try first order",6
CUST00503,31,1,4410.0,8119.0,0.1697155691470144,0.22875955429856942,0.15474118008606164,0.7560631017153487,0.08919571819858955,0.2202793298223171,0.056477218702480805,Metro,"luxury, designer drop, cotton, new arrivals, limited edition",1
CUST00504,11,8,1500.0,31763.0,0.2470935556031567,0.46458940991694514,0.7587580453278778,0.08850039842518997,0.1527415562469323,0.8135553930524491,0.27095346652621816,Tier2,"collab, family pack, ethnic wear, hype, new drop",2
CUST00505,66,1,1350.0,2854.0,0.25312827910760766,0.6675808962923137,0.5445920349829163,0.21101694626776699,0.2443910187493166,0.5003686935577473,0.4557615935943723,Tier2,"still deciding, fit check, wishlist, reviews, reels",3
CUST00506,11,14,1660.0,19577.0,0.4762082201875,0.2977110363891339,0.6756562502544882,0.1960870690416646,0.1282566807038473,0.9347793787749025,0.5407484689480258,Metro,"drop alert, favorite brand, limited stock, collab, cotton",2
CUST00507,18,7,700.0,7427.0,0.7916333506125502,0.47887895852493756,0.8068016709760633,0.15354636671742286,0.03965196230651375,0.5574763193241176,0.8573703727981606,Tier3,"bogo offer, sale, combo offer, t-shirt, lowest price",0
CUST00508,70,2,2420.0,7201.0,0.12567898039266062,0.14272546858758256,0.38615643771194347,0.213867849239508,0.39997571304854845,0.34618923864235224,0.07591028118757556,Tier3,"order tracking, usual size, favorite brand, early access",4
CUST00509,43,3,4600.0,29434.0,0.07796737580562332,0.19847661015429074,0.050295998326232716,0.46498658913008534,0.484717412543682,0.3532521002409693,0.19781698556916938,Metro,"ethnic wear, curated, full price, free shipping, capsule collection",1
CUST00510,68,3,3290.0,5305.0,0.29999699474257624,0.3539823721459852,0.10127967056602767,0.4595276536180314,0.4391926758159409,0.40788825939711465,0.17421495811475357,Tier2,"festive, wedding collection, order tracking",5
CUST00511,52,1,1000.0,547.0,0.4026852343555196,0.7072189464065834,0.6104378961304698,0.2802873322065189,0.10927477166301132,0.7662015130864663,0.39866769885203923,Metro,"cod available, new drop, size chart, drop alert, return policy",3
CUST00512,71,1,1350.0,2335.0,0.37333405816864756,0.5896548311289338,0.48944107495718325,0.23751943529242672,0.27303948975039005,0.5062494401707145,0.37181718717649637,Tier3,"return policy, delivery time, new arrivals",3
CUST00513,46,1,1190.0,2664.0,0.6799417550194848,0.49652133995227177,0.4402904662770494,0.3789431577756607,0.18076637594728992,0.7431332894255999,0.6414185285935124,Tier2,"first order discount, unboxing, influencer recommended, free shipping, reels",6
CUST00514,74,1,2860.0,2495.0,0.37072089892707855,0.38702623974367667,0.34878308879356784,0.5055555164599609,0.1456613947464714,0.46017261951147637,0.49526352885622643,Metro,"kurta set, sherwani, ethnic wear, festive, occasion wear",5
