customer_id,recency_days,frequency_annual,aov_inr,ltv_inr,discount_code_usage_rate,cart_abandonment_rate,app_channel_weight,web_channel_weight,desktop_channel_weight,social_engagement_score,marketplace_purchase_share,age,gender,city_tier,browsing_search_interest,ground_truth_segment_id,cluster_id
CUST00292,57,10,2140.0,16981.0,0.2479448579971415,0.2205094743804611,0.4636160067149872,0.3445201925105483,0.1918638007744644,0.248418608189109,0.2609626761495969,52,Female,Tier2,"loyalty points, streetwear, my orders, favorite brand",4,2
CUST00293,37,2,3120.0,13254.0,0.0924570510125977,0.1948956099891945,0.0908168810198283,0.5714965500145711,0.3376865689656004,0.310430379062055,0.141996004684747,43,Female,Metro,"premium, capsule collection, bogo offer, premium fabric",1,4
CUST00294,7,12,1190.0,36603.0,0.2907340011871538,0.2211100191477871,0.7494615007477623,0.2099461602751212,0.0405923389771163,0.7555366032721413,0.3868915279997675,32,Female,Tier2,"oversized fit, restock alert, drop alert",2,3
CUST00295,11,16,610.0,26806.0,0.6590490257135657,0.3281992148960883,0.5580557250166212,0.398899029788352,0.0430452451950268,0.8066736607851287,0.7297947778964995,19,Female,Tier3,"cotton, flat 50% off, bogo offer",0,0
CUST00296,52,5,1430.0,6896.0,0.3928355392936539,0.0859082050040843,0.1439052439418075,0.7274209578472988,0.1286737982108938,0.4528997843038662,0.0875598194395155,35,Non-binary,Tier3,"usual size, favorite brand, collab, early access",4,2
CUST00297,76,2,960.0,1273.0,0.5893258684788903,0.3995101439466814,0.5814444946907708,0.090046716964026,0.3285087883452032,0.7310309709973961,0.6776478936457369,18,Female,Metro,"size medium, insta finds, unboxing, reels, influencer recommended",6,5
CUST00298,53,1,900.0,1835.0,0.5585913980287346,0.3967746274902596,0.7620902650777315,0.1863373084222691,0.0515724264999992,0.5811234011159381,0.554488399107018,18,Male,Tier3,"fit check, exchange, try first order, reels, welcome offer",6,1
CUST00299,55,1,990.0,1774.0,0.6839997820682968,0.4799836123229429,0.6263156427173469,0.1118581017629792,0.261826255519674,0.6846470964052882,0.5710190406352765,22,Female,Tier2,"influencer recommended, reels, insta finds, first order discount",6,6
CUST00300,8,1,1420.0,2794.0,0.3014008261019126,0.165394011629776,0.7659076823175619,0.1604677969178797,0.0736245207645584,0.8595072341335407,0.2009260885927886,21,Male,Tier2,"t-shirt, exchange, oversized fit, sneaker match",2,3
CUST00301,8,10,1400.0,16697.0,0.3375228066126755,0.1554689561637996,0.6221382215219564,0.2927421677505736,0.0851196107274698,0.9055426302096482,0.1981870425799996,22,Male,Tier2,"drop alert, limited stock, t-shirt, restock alert",2,3
CUST00302,91,1,3390.0,1735.0,0.2771070572471009,0.3590570975611368,0.2451478542199559,0.6987302136637229,0.0561219321163213,0.360405933713981,0.4500504241571482,40,Female,Tier2,"cashback, wedding collection, diwali sale, family pack, t-shirt",5,6
CUST00303,36,3,1780.0,9381.0,0.3028158741088429,0.1687531899467619,0.324345217400749,0.3752292019874164,0.3004255806118345,0.3368874636214882,0.2151587345618446,37,Female,Tier2,"order history, repeat order, order tracking, clearance",4,2
CUST00304,9,14,1380.0,14009.0,0.4859634207368762,0.2940146295173417,0.5762295539544945,0.4003703743827296,0.0234000716627759,0.7323063351058127,0.427131193728443,19,Female,Metro,"limited stock, streetwear, order tracking, collab, sneaker match",2,3
CUST00305,35,1,790.0,809.0,0.547775799304122,0.333568344747401,0.570889256060653,0.2397503976868987,0.1893603462524481,0.8415684658813689,0.5563255527749724,23,Male,Tier3,"welcome offer, festive, referral code",6,1
CUST00306,14,5,1750.0,11372.0,0.2594109003881834,0.2667119344158478,0.686868707834088,0.30263808164302,0.0104932105228919,0.7565330861164081,0.3744634614116475,30,Male,Tier2,"trending now, sherwani, limited stock, sneaker match",2,3
CUST00307,63,2,2890.0,2232.0,0.2872070387264671,0.2947673228432868,0.0921580801296359,0.713658389932438,0.194183529937926,0.4553876785215549,0.6131862029505109,36,Male,Tier2,"made to order, occasion wear, festive",5,6
CUST00308,60,1,1040.0,2328.0,0.5110130252327412,0.4549601194109898,0.6323041440201735,0.2573851006978751,0.1103107552819515,0.7150404554050244,0.4930810445560927,18,Male,Metro,"try first order, jeans, welcome offer, reels, referral code",6,5
CUST00309,21,7,690.0,5306.0,0.5863137654743631,0.3455628895805698,0.3889419958579783,0.4735520220446572,0.1375059820973643,0.5120591119123267,0.7004840992092375,34,Female,Tier2,"first order discount, sale, coupon, budget, influencer recommended",0,0
CUST00310,16,1,560.0,511.0,0.7964414250013596,0.333627238329327,0.7042987786725083,0.2610145535188874,0.0346866678086041,0.7359112930308374,0.6854218387280772,29,Female,Tier3,"budget, coupon, sale, bogo offer",0,0
CUST00311,14,3,690.0,3905.0,0.7038284402110373,0.5029553222873063,0.7187474519780104,0.1933064818295383,0.0879460661924513,0.4580573853073813,0.5315650684798705,22,Female,Tier2,"sale, lowest price, jeans, combo offer, clearance",0,0
CUST00312,13,13,610.0,19349.0,0.7804778643117293,0.3431376080928402,0.3111362997707215,0.6879484232832286,0.0009152769460498,0.7637542054886448,0.7321278253817342,18,Male,Tier3,"cashback, jeans, new arrivals, discount, combo offer",0,0
CUST00313,40,1,1770.0,4187.0,0.148759568136649,0.3037184861735416,0.3366880125118756,0.355580921621612,0.3077310658665123,0.2426792129834336,0.3499857862224687,25,Female,Tier3,"my orders, order history, order tracking, favorite brand, early access",4,1
CUST00314,20,19,830.0,46192.0,0.7081513296816389,0.3404097438681216,0.8003785403238887,0.0137679026711754,0.1858535570049359,0.428216954704423,0.7533864836728487,18,Female,Tier3,"budget, order tracking, cashback",0,0
CUST00315,15,1,710.0,1703.0,0.7949936695927139,0.3649637298529644,0.7794045290192897,0.2063676427139925,0.0142278282667177,0.294049049937152,0.5499275491785793,22,Female,Tier2,"free shipping, sale, budget, cotton, lowest price",0,0
CUST00316,50,1,1130.0,1202.0,0.4981169486895241,0.6494126004313423,0.294036614019022,0.4533972094943208,0.2525661764866571,0.4913085068299,0.4669696260716192,30,Male,Tier2,"compare, size guide, cod available, delivery time",3,6
CUST00317,48,2,1090.0,5434.0,0.4199000096797766,0.7132501704528554,0.2258989534131909,0.4457085121561029,0.3283925344307061,0.7614909601100189,0.4520456730695401,29,Female,Metro,"size guide, still deciding, compare, wishlist, kurta",3,5
CUST00318,39,1,2160.0,4103.0,0.3610062659134559,0.4030624068282054,0.4417822985101715,0.2652577720711102,0.2929599294187182,0.4127248709315403,0.4795014533249815,40,Male,Metro,"exchange, occasion wear, diwali sale, ethnic wear, limited edition",5,5
CUST00319,57,1,2150.0,4488.0,0.1889835732699482,0.1420819797226077,0.6966756630714366,0.0636168140539833,0.2397075228745801,0.4132395881410118,0.1893924402742138,38,Female,Metro,"collab, usual size, favorite brand, my orders, restock",4,2
CUST00320,63,1,2940.0,2372.0,0.3503226967080821,0.6513107438005973,0.2568844980933787,0.567101337449922,0.1760141644566994,0.4966183460273536,0.7238760509478547,44,Female,Tier3,"ethnic wear, wedding collection, gifting",5,1
CUST00321,15,6,820.0,11859.0,0.6591071623520905,0.5172438250350835,0.8452329350986045,0.1409260981772263,0.0138409667241692,0.7005103130071161,0.5442837016702483,22,Female,Tier2,"lowest price, clearance, cashback, flat 50% off, bogo offer",0,0
CUST00322,114,1,2140.0,2552.0,0.493700620405119,0.7768318985822169,0.6626448203452674,0.1438678340866945,0.193487345568038,0.5940195453406087,0.3943691933102181,34,Female,Tier3,"fit check, size chart, wishlist",3,1
CUST00323,91,6,2810.0,19415.0,0.2932953442801956,0.1879089803201018,0.431268290919676,0.3484256722183848,0.2203060368619392,0.1442308871872324,0.1406698435754102,38,Male,Tier2,"my orders, order history, kurta, early access",4,2
CUST00324,23,4,820.0,5677.0,0.6821900260423556,0.3892106896949043,0.6302015907186507,0.2186937966609211,0.1511046126204281,0.5635780387620168,0.7120903879620372,25,Male,Tier3,"discount, clearance, cotton",0,0
CUST00325,7,4,1280.0,6152.0,0.4582181228751764,0.1807765924877303,0.6935665022294925,0.199879369345274,0.1065541284252334,0.8830864842900232,0.4493054873970861,22,Female,Tier3,"limited stock, hype, t-shirt, streetwear",2,3
CUST00326,94,1,3320.0,3674.0,0.2614498714034979,0.3913102512417244,0.2472180047221965,0.3660364890046391,0.3867455062731642,0.2647144890697024,0.3233223909979211,36,Female,Tier2,"limited edition, kurta set, occasion wear, sherwani",5,6
CUST00327,61,1,1010.0,905.0,0.3337027176573047,0.5422287312122464,0.4724720742598141,0.3207846739238569,0.206743251816329,0.6320830324443909,0.4309892353480297,34,Male,Tier3,"order tracking, still deciding, size guide",3,1
CUST00328,66,3,1160.0,5989.0,0.4042241534816049,0.4347272684290652,0.359777310272792,0.1139020778477774,0.5263206118794306,0.6401635600751763,0.5706397117287954,25,Male,Tier3,"influencer recommended, insta finds, unboxing, trending",6,1
CUST00329,8,14,1180.0,37225.0,0.4810493547566368,0.2516683506120264,0.7351295023701883,0.2117487873523265,0.0531217102774851,0.838281273543485,0.4904529183013713,22,Female,Tier3,"streetwear, trending now, repeat order",2,3
CUST00330,48,1,1030.0,1107.0,0.6917631851753603,0.3528810093418749,0.6278145219988468,0.2820051617117131,0.09018031628944,0.7999514937304549,0.4218852148948886,23,Male,Tier2,"try first order, unboxing, first order discount",6,6
CUST00331,80,1,3540.0,8175.0,0.3444165697580089,0.2633927013908098,0.4070349242350201,0.1466847980719697,0.4462802776930101,0.6060637675161119,0.4882923383686429,41,Female,Tier2,"ethnic wear, jeans, saree, size medium",5,6
CUST00332,16,18,1020.0,31694.0,0.7880938941206583,0.3401331445335872,0.8044159922993461,0.1868078945821809,0.008776113118473,0.6718005625994035,0.6341097628719901,25,Female,Tier3,"limited stock, clearance, oversized fit",0,0
CUST00333,62,1,2460.0,6410.0,0.4014823672506942,0.3316776205806026,0.4626408926866254,0.2947760670079341,0.2425830403054405,0.5570317485688118,0.3424107460360955,44,Female,Tier3,"diwali sale, t-shirt, saree, family pack, kurta set",5,1
CUST00334,54,1,1110.0,1627.0,0.324064861091336,0.5296802837924205,0.6236219541644498,0.1572169386100315,0.2191611072255187,0.7625549342057919,0.4433529131570961,30,Male,Tier2,"clearance, try first order, kurta, welcome offer",6,6
CUST00335,11,27,860.0,46779.0,0.7000864367356427,0.4168056978748519,0.3804174337375429,0.5361315384630487,0.0834510277994082,0.5965480078521171,0.4712562711958363,35,Female,Tier3,"lowest price, sale, gifting, coupon, discount",0,0
CUST00336,27,5,920.0,9131.0,0.6865133337891455,0.3472818559872097,0.7850953567504211,0.1993250900708077,0.0155795531787712,0.344778285107063,0.5886434937724225,22,Male,Tier3,"cashback, discount, bogo offer, unboxing",0,0
CUST00337,57,1,1210.0,1056.0,0.6624962258658026,0.3907309372879078,0.2823556212117022,0.5139418186044066,0.2037025601838911,0.7525946220322866,0.4614352601846321,22,Male,Tier3,"jeans, insta finds, referral code, try first order",6,1
CUST00338,84,4,1530.0,11633.0,0.5428350736055083,0.48966714858599,0.8145036888711242,0.1674867273956138,0.018009583733262,0.8169779428350886,0.6094606207521872,19,Male,Tier2,"first order discount, size medium, cotton, trending, t-shirt",6,6
CUST00339,13,5,2300.0,14914.0,0.3739103351608758,0.1014806751804621,0.8092034989109088,0.1274118053944683,0.063384695694623,0.7167774862207268,0.2421934514610271,28,Female,Metro,"oversized fit, premium, size medium, curated",2,3
CUST00340,52,10,1750.0,9490.0,0.3578945021119746,0.1488019141430646,0.4917526176373376,0.240288172898522,0.2679592094641405,0.4155314897132421,0.0794390399288711,29,Female,Metro,"order tracking, combo offer, my orders",4,2
CUST00341,82,2,2560.0,9995.0,0.302392918941135,0.3077509941743302,0.2362693318627879,0.6245581255620647,0.1391725425751472,0.3843946128473345,0.5232606887797169,35,Female,Tier2,"t-shirt, kurta, new arrivals, ethnic wear",5,6
CUST00342,11,24,460.0,10731.0,0.902277744719432,0.3155775221654164,0.5370624239975398,0.3524646991385014,0.1104728768639589,0.6635508020094808,0.6793396932001706,31,Male,Tier2,"coupon, budget, bogo offer, sale, clearance",0,0
CUST00343,15,3,620.0,3439.0,0.5759132073174126,0.2803243766438835,0.893936085611359,0.0431609154866955,0.0629029989019456,0.5187679330124775,0.7735104927155647,21,Female,Tier3,"capsule collection, flat 50% off, premium fabric",0,0
CUST00344,12,12,590.0,17858.0,0.9260739916122036,0.3763659884740778,0.6620628808921295,0.2599713011655881,0.0779658179422823,0.5373464345840081,0.7397902544255264,33,Female,Tier3,"exchange, lowest price, discount, combo offer, budget",0,0
CUST00345,15,17,660.0,17029.0,0.6933273242737026,0.3956519816225298,0.5649760393742534,0.2613204037006744,0.1737035569250723,0.5536899457278933,0.6878882974514519,21,Female,Metro,"bogo offer, exchange, coupon, budget",0,0
CUST00346,24,8,2060.0,20197.0,0.3363187605161648,0.403621495507515,0.5922383738194393,0.3921953551275228,0.0155662710530379,0.7591507434447795,0.318447702347975,28,Female,Metro,"t-shirt, new drop, jeans",2,3
CUST00347,9,30,500.0,21007.0,0.8438694439275408,0.3850447965444938,0.6667607650942762,0.2927059124839477,0.0405333224217761,0.7168720113243868,0.7391490769161717,40,Female,Tier3,"sale, bogo offer, discount, free shipping, flat 50% off",0,0
CUST00348,56,1,2920.0,6181.0,0.2521576653546945,0.5150487254649994,0.3062493567223864,0.3287799605558038,0.3649706827218098,0.3228873088591539,0.6309144751784956,41,Female,Metro,"sherwani, occasion wear, size medium, family pack",5,5
CUST00349,59,5,2650.0,19765.0,0.3475089892810821,0.3537565828082868,0.4758884318699116,0.4654886781354299,0.0586228899946584,0.4033395252165511,0.651978995343098,42,Female,Tier2,"ethnic wear, gifting, membership, saree, diwali sale",5,6
CUST00350,28,1,930.0,1156.0,0.5337922904963068,0.5686157637050266,0.1351814561562104,0.5322194166694889,0.3325991271743005,0.6705180813834177,0.3959330351405843,45,Female,Tier3,"kurta, return policy, wishlist",3,1
CUST00351,42,5,2350.0,27458.0,0.1646053267936409,0.0600653591615115,0.3702155709979367,0.1856865800701457,0.4440978489319176,0.3598341021944755,0.1613392038944417,42,Female,Tier2,"restock, usual size, membership",4,2
CUST00352,9,14,1280.0,15369.0,0.328140715555546,0.2809567878288057,0.7194138786030775,0.1013357302522032,0.1792503911447192,0.8763439118152044,0.2431592533222187,18,Male,Metro,"exchange, oversized fit, t-shirt, sneaker match, streetwear",2,3
CUST00353,86,2,2690.0,9656.0,0.3031684409227491,0.4538852317354514,0.2528229348837272,0.555135887514199,0.1920411776020737,0.3373009109329921,0.604556304330126,32,Female,Tier2,"diwali sale, t-shirt, gifting, occasion wear",5,6
CUST00354,14,4,790.0,4462.0,0.6676525610753886,0.5558238193136814,0.8713476817764937,0.080266800368859,0.0483855178546472,0.6510801321215416,0.7305233611423199,21,Female,Tier2,"cashback, combo offer, size medium, flat 50% off",0,0
CUST00355,49,7,2490.0,38200.0,0.6166985483017811,0.0769550251436368,0.2757638631558914,0.2393528354613109,0.4848833013827975,0.3954184512337962,0.3120868511727019,39,Male,Tier2,"diwali sale, exchange, wedding collection, free shipping, family pack",5,2
CUST00356,47,2,740.0,1586.0,0.6242870066312902,0.2395663183092558,0.3701804585993689,0.3179540975349262,0.3118654438657047,0.8179258197861577,0.611471597623516,18,Female,Metro,"unboxing, new user offer, influencer recommended, welcome offer, try first order",6,5
CUST00357,38,2,3510.0,3520.0,0.0576745544199388,0.1238063399152752,0.1055643215183562,0.6636539780664603,0.2307817004151835,0.2061152177114502,0.2868658680385769,39,Female,Metro,"premium, coupon, combo offer",1,4
CUST00358,47,5,850.0,8988.0,0.611320275415181,0.401977442601543,0.437583226696194,0.3870946595091101,0.1753221137946957,0.6013661904193743,0.7083989854564247,29,Female,Tier3,"unboxing, influencer recommended, first order discount, cotton",6,1
CUST00359,58,1,1240.0,972.0,0.3363548435159134,0.8486720687292755,0.4339440269834315,0.3158973074018844,0.2501586656146842,0.2955240196661061,0.2590321211127927,29,Female,Tier2,"return policy, delivery time, cotton",3,6
CUST00360,9,17,1160.0,33800.0,0.4000680134229868,0.2578954380105021,0.6350424728167812,0.3185822746315409,0.0463752525516779,0.8380879759668894,0.4505959491801318,24,Male,Metro,"limited stock, sneaker match, new drop, hype",2,3
CUST00361,12,8,620.0,12827.0,0.8054737576953833,0.2665189572799269,0.5173801421952675,0.2325153417890142,0.2501045160157182,0.7190344756580402,0.6262906689530727,38,Female,Tier3,"budget, combo offer, flat 50% off, clearance",0,0
CUST00362,54,8,1210.0,24898.0,0.6050482640234651,0.4983344047646442,0.5368318318451497,0.2785737036861722,0.1845944644686781,0.5761441568811965,0.4813577900614333,24,Female,Metro,"insta finds, free shipping, unboxing, t-shirt",6,5
CUST00363,12,3,1270.0,8919.0,0.4851593155023179,0.4381573637883442,0.4890968101269341,0.3803073835583678,0.130595806314698,0.7444730318031112,0.4343597343206707,23,Male,Metro,"drop alert, sneaker match, streetwear, hype, restock alert",2,5
CUST00364,17,8,770.0,12306.0,0.6068778697457542,0.2566591846856705,0.5555906145798195,0.4043482313863434,0.0400611540338369,0.6135908391252746,0.5396062933994543,30,Non-binary,Tier3,"limited edition, t-shirt, sale, cashback",0,0
CUST00365,42,4,1950.0,9505.0,0.2556098641391409,0.0417399611874362,0.5123175038517959,0.3484001211735036,0.1392823749747003,0.337862168391317,0.3041598526008775,20,Female,Tier3,"my orders, new drop, favorite brand, early access, membership",4,2
CUST00366,60,3,2180.0,6147.0,0.322269846047743,0.2784359855966343,0.6419745365480024,0.1805428150312497,0.1774826484207478,0.499235886799671,0.1856407938602069,32,Male,Tier3,"free shipping, membership, restock",4,1
CUST00367,39,1,2920.0,2065.0,0.2440130061266564,0.096531882200352,0.3201266388369415,0.3713713967080503,0.3085019644550081,0.230576553650916,0.0858423265593795,35,Female,Metro,"order tracking, cotton, limited edition, kurta",1,4
CUST00368,66,1,1480.0,852.0,0.4187408489618658,0.7820494074814598,0.3095676863542766,0.5350833207693453,0.1553489928763781,0.5095832852858989,0.2737226226688714,25,Female,Tier2,"size chart, still deciding, compare, delivery time",3,6
CUST00369,8,3,1390.0,8155.0,0.2230815948414738,0.1780330616564958,0.569707719780343,0.2763167872596976,0.1539754929599594,0.8444320612639495,0.1981230343556142,18,Female,Tier2,"t-shirt, collab, hype, oversized fit, trending now",2,3
CUST00370,28,5,1130.0,3873.0,0.4199072961760971,0.2820088258573365,0.4049013398357611,0.4933168852038313,0.1017817749604075,0.30113449308482,0.2551553412933038,24,Male,Metro,"loyalty points, favorite brand, exchange, early access",4,2
CUST00371,44,5,2150.0,22022.0,0.1952848058936687,0.2843898608609509,0.3642545851124482,0.2492769667170137,0.3864684481705382,0.275125350215913,0.1114971540504887,38,Female,Metro,"cotton, restock, loyalty points, my orders, new arrivals",4,2
CUST00372,8,7,1330.0,7255.0,0.1959378817683073,0.3931186116966434,0.7185738359403767,0.1884507166362332,0.0929754474233901,0.915372329835011,0.3747414963944486,25,Male,Metro,"restock alert, sneaker match, oversized fit, hype, collab",2,3
CUST00373,91,3,2690.0,14146.0,0.4261320833988181,0.4912370478571084,0.5396551870982101,0.4000862142416893,0.0602585986601006,0.3615905838669169,0.689889304513311,53,Female,Metro,"ethnic wear, family pack, diwali sale, saree, festive",5,5
CUST00374,65,3,1710.0,4169.0,0.1564771156480719,0.0569420910977154,0.7050361398977727,0.2035030787838568,0.0914607813183703,0.3921540514690609,0.0887185680358291,34,Female,Tier2,"loyalty points, cotton, restock, usual size",4,2
CUST00375,40,4,900.0,4973.0,0.5106896841098629,0.6127804816393716,0.6653606528495318,0.2430975405306705,0.0915418066197975,0.6623460306955318,0.44131495136095,19,Female,Tier2,"compare, kurta, return policy, cod available, delivery time",3,6
CUST00376,49,1,1130.0,1235.0,0.2426555903479266,0.7150137479578695,0.6288768459176253,0.1840854213619341,0.1870377327204406,0.6203968278178795,0.5808807231131958,18,Non-binary,Metro,"made to order, cod available, reviews, compare, still deciding",3,5
CUST00377,52,1,2080.0,2118.0,0.1994547180057201,0.1558253073035718,0.2029126305649056,0.6327718794533101,0.1643154899817842,0.3949563412998348,0.115892207206609,24,Female,Tier3,"t-shirt, repeat order, early access",4,2
CUST00378,56,2,940.0,4855.0,0.5445446470370069,0.4874859916223357,0.5178456548162538,0.4580006947798714,0.0241536504038747,0.7447099151738037,0.7800889752715784,29,Male,Tier2,"reels, try first order, kurta, new user offer, influencer recommended",6,6
CUST00379,101,2,3470.0,14658.0,0.4615621027266602,0.5139610062356406,0.1976865740080162,0.3817227109465431,0.4205907150454407,0.2563253435927438,0.5313018948543341,35,Female,Tier3,"wedding collection, sherwani, occasion wear",5,1
CUST00380,12,5,1740.0,21092.0,0.3297367802033329,0.2649542201318236,0.4020140913262682,0.3468354120149557,0.251150496658776,0.8726616737082408,0.3351245441606563,23,Male,Metro,"size medium, oversized fit, kurta, jeans, cod available",2,3
CUST00381,26,3,3910.0,5501.0,0.0237015486943866,0.2098273888473937,0.1855258599455059,0.5575899847015722,0.2568841553529219,0.1314416862959819,0.1723540247385162,40,Female,Metro,"luxury, designer drop, exclusive collection, t-shirt",1,4
CUST00382,35,1,1070.0,563.0,0.3624392043286311,0.698813639413504,0.4207890081186985,0.2547126522333868,0.3244983396479146,0.5381886178467953,0.3977443825305722,31,Male,Metro,"compare, fit check, still deciding, kurta, reviews",3,5
CUST00383,57,1,1040.0,895.0,0.576919126583575,0.774023592015789,0.4713923564519607,0.4064915006289039,0.1221161429191352,0.8160792618492542,0.6094786312369648,29,Female,Tier2,"reviews, jeans, limited edition, size chart",3,6
CUST00384,44,1,1050.0,2141.0,0.6596837241796291,0.8076554388299533,0.6475020406972402,0.2219902591861254,0.1305077001166343,0.5314435599514821,0.652232380202502,29,Female,Tier2,"fit check, size medium, cod available, size chart, delivery time",3,6
CUST00385,48,3,2130.0,10710.0,0.1292112116548563,0.1025917841812201,0.4742038936433597,0.4801837353121473,0.0456123710444929,0.2283701214731525,0.3182899407125061,31,Female,Tier3,"restock, repeat order, membership, insta finds",4,2
CUST00386,64,2,2800.0,11534.0,0.2438002726766173,0.1962783275652488,0.3999120996676575,0.2986584226239362,0.3014294777084062,0.2125941770071175,0.1162331176158496,28,Male,Metro,"order history, usual size, repeat order, my orders",4,4
CUST00387,44,4,2280.0,20200.0,0.5890642929288289,0.2157318382085131,0.2426754202682684,0.4460307085557302,0.3112938711760013,0.7133543195756599,0.6760770362003887,20,Male,Tier3,"wedding collection, size medium, sherwani, ethnic wear, saree",5,1
CUST00388,15,9,580.0,7278.0,0.8682780663204128,0.3585731988529833,0.8097904568454616,0.1283463109445798,0.0618632322099586,0.497978863525353,0.7732940956971575,38,Female,Tier3,"coupon, discount, bogo offer, combo offer, lowest price",0,0
CUST00389,16,9,610.0,13364.0,0.6735682405369761,0.5316978677035257,0.7402750879358035,0.1639714613224994,0.0957534507416969,0.6135554136776556,0.6475131566007357,20,Male,Tier3,"coupon, free shipping, bogo offer",0,0
CUST00390,42,2,1790.0,7690.0,0.1076112336334008,0.2615186913172113,0.2591265711470574,0.6611314849474695,0.0797419439054729,0.1430707030108563,0.1243024113968764,38,Female,Tier2,"return policy, cotton, repeat order, membership",4,2
CUST00391,9,7,1370.0,6172.0,0.3182297430558519,0.2249179472000126,0.5876514361859233,0.3989534941499192,0.0133950696641574,0.9201405771251784,0.4581144613416114,21,Male,Metro,"trending, drop alert, reels, sneaker match",2,3
CUST00392,31,5,3360.0,15386.0,0.0844878147430541,0.0828512324222187,0.2966890052090998,0.4793956843947712,0.223915310396129,0.1359828226127386,0.1163079003524542,34,Female,Metro,"curated, limited edition, order tracking, full price",1,4
CUST00393,13,12,1550.0,15798.0,0.4656331786272091,0.3974314383257167,0.844820943933002,0.1214622681292225,0.0337167879377753,0.8816648183474091,0.3498864728237098,24,Male,Tier2,"new drop, streetwear, limited stock",2,3
CUST00394,19,2,830.0,1399.0,0.8443397313350268,0.398381553212471,0.6592093104809165,0.1466383262784564,0.194152363240627,0.5702627203315479,0.6174408857493114,35,Male,Tier2,"reviews, kurta, clearance",0,0
CUST00395,18,8,830.0,10304.0,0.4855232129797242,0.1984107810371287,0.4536901943351145,0.3580830988591377,0.1882267068057478,0.5502300830714754,0.6463480544751922,28,Female,Tier3,"clearance, exchange, size medium, designer drop",0,0
CUST00396,49,9,1720.0,33833.0,0.1874492396322074,0.0496459151261014,0.2140083416448726,0.3720822405356451,0.4139094178194822,0.2893577347876976,0.203157684760297,34,Male,Tier3,"new arrivals, usual size, favorite brand",4,2
CUST00397,77,2,1420.0,6246.0,0.3528453957054314,0.7324825255130949,0.3227763646388352,0.6401742268089013,0.0370494085522632,0.5449621979425832,0.4292066461848684,24,Female,Tier2,"size chart, exchange, size guide",3,6
CUST00398,15,15,790.0,23169.0,0.8426313315680892,0.410713961026035,0.7658899427644726,0.1802457985208279,0.0538642587146993,0.4519937185801889,0.5907214087515847,25,Female,Tier3,"flat 50% off, lowest price, cashback, bogo offer",0,0
CUST00399,8,20,1290.0,40450.0,0.3826119990295151,0.2682045414716876,0.5138454391642809,0.0591341502891974,0.4270204105465216,0.9024516629837122,0.2512982495626235,21,Female,Tier2,"collab, restock alert, new drop, size medium",2,3
CUST00400,20,3,710.0,4549.0,0.6105573736197675,0.0809941864146349,0.6356921277273954,0.1925759079258771,0.1717319643467273,0.6887036940147366,0.5685558211793865,20,Female,Tier3,"cashback, sale, flat 50% off, t-shirt, restock",0,0
CUST00401,48,1,1030.0,1527.0,0.3163743356676491,0.7596340806958163,0.1393570456889342,0.7378317553344412,0.1228111989766244,0.7634427305310821,0.3815532195085432,36,Male,Tier2,"cotton, size chart, cod available, compare, size guide",3,6
CUST00402,18,8,580.0,4503.0,0.8037717997038744,0.3012478790181986,0.7005431370166646,0.1973424279521101,0.1021144350312253,0.3603006090486502,0.53970720812683,28,Female,Tier3,"order tracking, combo offer, clearance, coupon, sale",0,0
CUST00403,42,6,1680.0,15008.0,0.5115794012748085,0.1220625175266669,0.283732006641968,0.4945453096257835,0.2217226837322483,0.4440672539775119,0.1868092171445455,29,Female,Tier2,"exchange, new arrivals, favorite brand, made to order",4,2
CUST00404,12,6,1430.0,5106.0,0.4358723138100984,0.3887211455602722,0.6423568021600992,0.3370252836808589,0.0206179141590418,0.7195165296161877,0.2448568074847243,18,Male,Metro,"drop alert, collab, sneaker match, new drop",2,3
CUST00405,75,1,2640.0,6759.0,0.4218280874808976,0.3985198310815977,0.4542393365849463,0.3843256865600188,0.1614349768550348,0.659941680603925,0.5135562140830988,43,Female,Tier3,"premium, ethnic wear, sherwani, premium fabric, saree",5,1
CUST00406,51,2,1900.0,9362.0,0.209940224899073,0.0600716292512059,0.1003784135748962,0.5251977802939297,0.3744238061311741,0.4650859749179031,0.2768932237298374,34,Female,Tier2,"early access, order history, gifting",4,2
CUST00407,10,7,480.0,7610.0,0.7913364767309584,0.4494116440289789,0.949026457485732,0.0341642490627685,0.0168092934514996,0.6807193423408621,0.588823785706371,21,Male,Tier2,"order tracking, bogo offer, lowest price",0,0
CUST00408,8,20,1840.0,24566.0,0.379277296088941,0.2024413360783708,0.5351123789025841,0.1391233737095694,0.3257642473878464,0.7498617394653512,0.1937897699996356,20,Female,Tier2,"hype, oversized fit, free shipping, streetwear, influencer recommended",2,3
CUST00409,55,3,1570.0,5280.0,0.2490278705785528,0.1134004797405804,0.3267551761463529,0.3516752511924868,0.3215695726611603,0.1925177800678215,0.3035923858353618,30,Male,Tier3,"sale, restock, membership, size medium",4,2
CUST00410,106,1,2540.0,1835.0,0.3528164503777306,0.534693762147248,0.1776606500681258,0.6016760404234665,0.2206633095084078,0.2574994604578708,0.2673489307357772,55,Male,Metro,"saree, cotton, size medium, jeans",5,5
CUST00411,12,6,530.0,4260.0,0.6382714594848438,0.1730402124506119,0.5355575666251012,0.4027612823892295,0.0616811509856692,0.5606321408890902,0.5070749835848753,32,Male,Metro,"cashback, new drop, size medium, collab",0,0
